date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:57:29	1013/1013	U-----	200	untouched ('')	image/gif	etag:%2258582c2f-3f5%22	https://mop-shoot.tauri.hu/templates/wowhead/images/horde-icon.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/horde-icon.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:57:49	180/180	U-----	200	untouched ('')	image/gif	etag:%2258582c2f-b4%22	https://mop-shoot.tauri.hu/templates/wowhead/images/disclosure_arrow.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/disclosure_arrow.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:57:49	146/146	U-----	200	untouched ('')	image/png	etag:%2258582c2f-92%22	https://mop-shoot.tauri.hu/templates/wowhead/images/corners.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/corners.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:57:49	3283/3283	U-----	200	untouched ('')	image/png	etag:%2258582c30-cd3%22	https://mop-shoot.tauri.hu/templates/wowhead/images/toolbar.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/toolbar.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:57:49	2574/2574	U-----	200	untouched ('')	image/png	etag:%2258582c30-a0e%22	https://mop-shoot.tauri.hu/templates/wowhead/images/menu_shadow.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/menu_shadow.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:58:09	60/60	U-----	200	untouched ('')	image/gif	etag:%2258582c2f-3c%22	https://mop-shoot.tauri.hu/templates/wowhead/images/check.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/check.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:58:09	784/784	U-----	200	untouched ('')	image/png	etag:%2258582c2f-310%22	https://mop-shoot.tauri.hu/templates/wowhead/images/icon_border_medium.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/icon_border_medium.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:58:09	9529/9529	U-----	200	untouched ('')	image/jpeg	etag:%2258582c2f-2539%22	https://mop-shoot.tauri.hu/images/modelviewer/bg-280.jpg	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/images/modelviewer/bg-280.jpg	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:58:10	2977/2977	U-----	200	untouched ('')	image/gif	etag:%2258582c2f-ba1%22	https://mop-shoot.tauri.hu/images/modelviewer/canvas-loader-bright.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/images/modelviewer/canvas-loader-bright.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:58:28	2538/2538	U-----	200	untouched ('')	image/gif	etag:%2258582c2f-9ea%22	https://mop-shoot.tauri.hu/images/modelviewer/zoom.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/images/modelviewer/zoom.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:58:29	326/326	U-----	200	untouched ('')	application/octet-stream	etag:%2258582c2f-146%22	https://mop-shoot.tauri.hu/images/modelviewer/grab.cur	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/images/modelviewer/grab.cur	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:58:29	326/326	U-----	200	untouched ('')	application/octet-stream	etag:%2258582c2f-146%22	https://mop-shoot.tauri.hu/images/modelviewer/grabbing.cur	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/images/modelviewer/grabbing.cur	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:58:30	9147/9147	U-----	200	untouched ('')	image/gif	etag:%2258582c2f-23bb%22	https://mop-shoot.tauri.hu/images/modelviewer/error.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/images/modelviewer/error.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:58:48	1360/1360	U-----	200	untouched ('')	image/gif	etag:%2258582c2f-550%22	https://mop-shoot.tauri.hu/images/modelviewer/button.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/images/modelviewer/button.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:58:49	76518/76518	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%2258582c2f-12ae6%22	https://mop-shoot.tauri.hu/templates/wowhead/fonts/fontawesome-webfont.eot?v=4.5.0	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/fonts/fontawesome-webfont3295.eot	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:58:49	76518/76518	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%2258582c2f-12ae6%22	https://mop-shoot.tauri.hu/templates/wowhead/fonts/fontawesome-webfont.eot?	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/fonts/fontawesome-webfontd41d.eot	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:58:50	71896/71896	U-----	200	untouched ('')	application/octet-stream	etag:%2258582c2f-118d8%22	https://mop-shoot.tauri.hu/templates/wowhead/fonts/fontawesome-webfont.woff2?v=4.5.0	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/fonts/fontawesome-webfont3295.woff2	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:59:09	90412/90412	U-----	200	untouched ('')	application/font-woff	etag:%2258582c2f-1612c%22	https://mop-shoot.tauri.hu/templates/wowhead/fonts/fontawesome-webfont.woff?v=4.5.0	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/fonts/fontawesome-webfont3295.woff	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:59:09	152796/152796	U-----	200	untouched ('')	application/octet-stream	etag:%2258582c2f-254dc%22	https://mop-shoot.tauri.hu/templates/wowhead/fonts/fontawesome-webfont.ttf?v=4.5.0	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/fonts/fontawesome-webfont3295.ttf	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:59:10	391622/391622	U-----	200	untouched ('OK')	image/svg+xml	etag:%2258582c2f-5f9c6%22	https://mop-shoot.tauri.hu/templates/wowhead/fonts/fontawesome-webfont.svg?v=4.5.0	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/fonts/fontawesome-webfont3295.svg	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:59:10	8188/8188	U-----	200	untouched ('')	image/png	etag:%225aa66c79-1ffc%22	https://mop-shoot.tauri.hu/images/pets/types-tiny.png?1	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/images/pets/types-tinyc4ca.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:59:29	1215/1215	U-----	200	untouched ('')	image/png	etag:%225aa66c79-4bf%22	https://mop-shoot.tauri.hu/images/pets/stat-health.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/images/pets/stat-health.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:59:30	1651/1651	U-----	200	untouched ('')	image/png	etag:%225aa66c79-673%22	https://mop-shoot.tauri.hu/images/pets/stat-power.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/images/pets/stat-power.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:59:30	1637/1637	U-----	200	untouched ('')	image/png	etag:%225aa66c79-665%22	https://mop-shoot.tauri.hu/images/pets/stat-speed.png?1	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/images/pets/stat-speedc4ca.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
00:59:31	1637/1637	U-----	200	untouched ('')	image/png	etag:%225aa66c79-665%22	https://mop-shoot.tauri.hu/images/pets/stat-speed.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/images/pets/stat-speed.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
