date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:07:35	56719/56719	U-----	200	untouched ('')	image/png	etag:%2258582c30-dd8f%22	https://mop-shoot.tauri.hu/templates/wowhead/images/logo_new_big_xmas.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/logo_new_big_xmas.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:07:35	132/132	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Fri,%2016%20Feb%202024%2000:07:34%20GMT	https://mop-shoot.tauri.hu/.	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/	(from https://mop-shoot.tauri.hu/?battle-pets)
01:07:55	24866/24866	U-----	200	untouched ('')	image/png	etag:%2258582c30-6122%22	https://mop-shoot.tauri.hu/templates/wowhead/images/logo_new_small_xmas.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/logo_new_small_xmas.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:07:55	33697/33697	U-----	200	untouched ('')	image/png	etag:%2258582c30-83a1%22	https://mop-shoot.tauri.hu/templates/wowhead/images/logo_new_small_valentine.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/logo_new_small_valentine.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:07:55	1762/1762	U-----	200	untouched ('')	image/gif	etag:%2258582c2f-6e2%22	https://mop-shoot.tauri.hu/templates/wowhead/images/header-tabs.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/header-tabs.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:07:55	2017/2017	U-----	200	untouched ('')	image/gif	etag:%2258582c2f-7e1%22	https://mop-shoot.tauri.hu/templates/wowhead/images/header-lines.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/header-lines.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:07:56	1139/1139	U-----	200	untouched ('')	image/gif	etag:%2258582c2f-473%22	https://mop-shoot.tauri.hu/templates/wowhead/images/language.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/language.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:08:15	985/985	U-----	200	untouched ('')	image/gif	etag:%2258582c30-3d9%22	https://mop-shoot.tauri.hu/templates/wowhead/images/search.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/search.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:08:15	303/303	U-----	200	untouched ('')	image/gif	etag:%2258582c2f-12f%22	https://mop-shoot.tauri.hu/templates/wowhead/images/expandsite.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/expandsite.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:08:15	61/61	U-----	200	untouched ('')	image/gif	etag:%2258582c2f-3d%22	https://mop-shoot.tauri.hu/templates/wowhead/images/arrow-right.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/arrow-right.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:08:16	641/641	U-----	200	untouched ('')	image/gif	etag:%2258582c2f-281%22	https://mop-shoot.tauri.hu/templates/wowhead/images/favicon.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/favicon.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:08:35	66/66	U-----	200	untouched ('')	image/gif	etag:%2258582c30-42%22	https://mop-shoot.tauri.hu/templates/wowhead/images/menu_check.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/menu_check.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:08:35	61/61	U-----	200	untouched ('')	image/gif	etag:%2258582c30-3d%22	https://mop-shoot.tauri.hu/templates/wowhead/images/menu_arrow.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/menu_arrow.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:08:36	58/58	U-----	200	untouched ('')	image/gif	etag:%2258582c30-3a%22	https://mop-shoot.tauri.hu/templates/wowhead/images/menu_arrowd.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/menu_arrowd.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:08:36	44/44	U-----	200	untouched ('')	image/gif	etag:%2258582c30-2c%22	https://mop-shoot.tauri.hu/templates/wowhead/images/tab_tr.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/tab_tr.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:08:54	43/43	U-----	200	untouched ('')	image/gif	etag:%2258582c30-2b%22	https://mop-shoot.tauri.hu/templates/wowhead/images/tab_tl.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/tab_tl.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:08:55	252/252	U-----	200	untouched ('')	image/gif	etag:%2258582c30-fc%22	https://mop-shoot.tauri.hu/templates/wowhead/images/money_silver.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/money_silver.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:08:55	244/244	U-----	200	untouched ('')	image/gif	etag:%2258582c30-f4%22	https://mop-shoot.tauri.hu/templates/wowhead/images/money_gold.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/money_gold.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:08:55	234/234	U-----	200	untouched ('')	image/gif	etag:%2258582c30-ea%22	https://mop-shoot.tauri.hu/templates/wowhead/images/money_copper.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/money_copper.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:09:14	526/526	U-----	200	untouched ('')	image/gif	etag:%2258582c30-20e%22	https://mop-shoot.tauri.hu/templates/wowhead/images/money_alliance.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/money_alliance.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:09:15	1013/1013	U-----	200	untouched ('')	image/gif	etag:%2258582c30-3f5%22	https://mop-shoot.tauri.hu/templates/wowhead/images/money_horde.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/money_horde.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:09:15	525/525	U-----	200	untouched ('')	image/gif	etag:%2258582c30-20d%22	https://mop-shoot.tauri.hu/templates/wowhead/images/money_achievement.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/money_achievement.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:09:15	1015/1015	U-----	200	untouched ('')	image/gif	etag:%2258582c30-3f7%22	https://mop-shoot.tauri.hu/templates/wowhead/images/money_arena.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/money_arena.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:09:34	264/264	U-----	200	untouched ('')	image/gif	etag:%2258582c30-108%22	https://mop-shoot.tauri.hu/templates/wowhead/images/socket_meta.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/socket_meta.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:09:36	369/369	U-----	200	untouched ('')	image/gif	etag:%2258582c30-171%22	https://mop-shoot.tauri.hu/templates/wowhead/images/socket_red.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/socket_red.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:09:36	370/370	U-----	200	untouched ('')	image/gif	etag:%2258582c30-172%22	https://mop-shoot.tauri.hu/templates/wowhead/images/socket_yellow.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/socket_yellow.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:09:36	366/366	U-----	200	untouched ('')	image/gif	etag:%2258582c30-16e%22	https://mop-shoot.tauri.hu/templates/wowhead/images/socket_blue.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/socket_blue.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:09:53	783/783	U-----	200	untouched ('')	image/png	etag:%2258582c2f-30f%22	https://mop-shoot.tauri.hu/templates/wowhead/images/icon_border_small.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/icon_border_small.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:09:56	1946/1946	U-----	200	untouched ('')	image/png	etag:%2258582c2f-79a%22	https://mop-shoot.tauri.hu/templates/wowhead/images/icon_border_large.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/icon_border_large.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:09:56	707/707	U-----	200	untouched ('')	image/png	etag:%2258582c2f-2c3%22	https://mop-shoot.tauri.hu/templates/wowhead/images/icon_hilite_small.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/icon_hilite_small.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:09:56	1857/1857	U-----	200	untouched ('')	image/png	etag:%2258582c2f-741%22	https://mop-shoot.tauri.hu/templates/wowhead/images/icon_hilite_medium_new.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/icon_hilite_medium_new.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:10:14	21167/21167	U-----	200	untouched ('')	image/png	etag:%2258582c30-52af%22	https://mop-shoot.tauri.hu/templates/wowhead/images/tooltip.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/tooltip.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:10:16	989/989	U-----	200	untouched ('')	image/gif	etag:%2258582c30-3dd%22	https://mop-shoot.tauri.hu/templates/wowhead/images/socket_prismatic.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/socket_prismatic.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:10:16	988/988	U-----	200	untouched ('')	image/gif	etag:%2258582c30-3dc%22	https://mop-shoot.tauri.hu/templates/wowhead/images/socket_cogwheel.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/socket_cogwheel.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:10:16	989/989	U-----	200	untouched ('')	image/gif	etag:%2258582c30-3dd%22	https://mop-shoot.tauri.hu/templates/wowhead/images/socket_shatouched.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/socket_shatouched.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:10:34	269/269	U-----	200	untouched ('')	image/gif	etag:%2258582c30-10d%22	https://mop-shoot.tauri.hu/templates/wowhead/images/search2.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/search2.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:10:36	67/67	U-----	200	untouched ('')	image/gif	etag:%2258582c30-43%22	https://mop-shoot.tauri.hu/templates/wowhead/images/sort_asc.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/sort_asc.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:10:36	346/346	U-----	200	untouched ('')	image/gif	etag:%2258582c30-15a%22	https://mop-shoot.tauri.hu/templates/wowhead/images/search4.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/search4.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:10:36	67/67	U-----	200	untouched ('')	image/gif	etag:%2258582c30-43%22	https://mop-shoot.tauri.hu/templates/wowhead/images/sort_desc.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/sort_desc.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:10:54	1126/1126	U-----	200	untouched ('')	image/gif	etag:%2258582c2f-466%22	https://mop-shoot.tauri.hu/templates/wowhead/images/icon16-article.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/icon16-article.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:10:55	526/526	U-----	200	untouched ('')	image/gif	etag:%2258582c30-20e%22	https://mop-shoot.tauri.hu/templates/wowhead/images/search-arrow.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/search-arrow.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:10:56	1013/1013	U-----	200	untouched ('')	image/gif	etag:%2258582c2f-3f5%22	https://mop-shoot.tauri.hu/templates/wowhead/images/horde-icon.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/horde-icon.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:10:56	3283/3283	U-----	200	untouched ('')	image/png	etag:%2258582c30-cd3%22	https://mop-shoot.tauri.hu/templates/wowhead/images/toolbar.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/toolbar.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:11:13	180/180	U-----	200	untouched ('')	image/gif	etag:%2258582c2f-b4%22	https://mop-shoot.tauri.hu/templates/wowhead/images/disclosure_arrow.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/disclosure_arrow.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:11:15	146/146	U-----	200	untouched ('')	image/png	etag:%2258582c2f-92%22	https://mop-shoot.tauri.hu/templates/wowhead/images/corners.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/corners.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:11:16	2574/2574	U-----	200	untouched ('')	image/png	etag:%2258582c30-a0e%22	https://mop-shoot.tauri.hu/templates/wowhead/images/menu_shadow.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/menu_shadow.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:11:16	784/784	U-----	200	untouched ('')	image/png	etag:%2258582c2f-310%22	https://mop-shoot.tauri.hu/templates/wowhead/images/icon_border_medium.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/icon_border_medium.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:11:34	60/60	U-----	200	untouched ('')	image/gif	etag:%2258582c2f-3c%22	https://mop-shoot.tauri.hu/templates/wowhead/images/check.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/images/check.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:11:36	9529/9529	U-----	200	untouched ('')	image/jpeg	etag:%2258582c2f-2539%22	https://mop-shoot.tauri.hu/images/modelviewer/bg-280.jpg	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/images/modelviewer/bg-280.jpg	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:11:36	2977/2977	U-----	200	untouched ('')	image/gif	etag:%2258582c2f-ba1%22	https://mop-shoot.tauri.hu/images/modelviewer/canvas-loader-bright.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/images/modelviewer/canvas-loader-bright.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:11:36	2538/2538	U-----	200	untouched ('')	image/gif	etag:%2258582c2f-9ea%22	https://mop-shoot.tauri.hu/images/modelviewer/zoom.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/images/modelviewer/zoom.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:11:54	326/326	U-----	200	untouched ('')	application/octet-stream	etag:%2258582c2f-146%22	https://mop-shoot.tauri.hu/images/modelviewer/grab.cur	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/images/modelviewer/grab.cur	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:11:56	326/326	U-----	200	untouched ('')	application/octet-stream	etag:%2258582c2f-146%22	https://mop-shoot.tauri.hu/images/modelviewer/grabbing.cur	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/images/modelviewer/grabbing.cur	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:11:57	9147/9147	U-----	200	untouched ('')	image/gif	etag:%2258582c2f-23bb%22	https://mop-shoot.tauri.hu/images/modelviewer/error.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/images/modelviewer/error.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:11:57	1360/1360	U-----	200	untouched ('')	image/gif	etag:%2258582c2f-550%22	https://mop-shoot.tauri.hu/images/modelviewer/button.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/images/modelviewer/button.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:12:14	76518/76518	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%2258582c2f-12ae6%22	https://mop-shoot.tauri.hu/templates/wowhead/fonts/fontawesome-webfont.eot?v=4.5.0	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/fonts/fontawesome-webfont3295.eot	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:12:17	76518/76518	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%2258582c2f-12ae6%22	https://mop-shoot.tauri.hu/templates/wowhead/fonts/fontawesome-webfont.eot?	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/fonts/fontawesome-webfontd41d.eot	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:12:18	71896/71896	U-----	200	untouched ('')	application/octet-stream	etag:%2258582c2f-118d8%22	https://mop-shoot.tauri.hu/templates/wowhead/fonts/fontawesome-webfont.woff2?v=4.5.0	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/fonts/fontawesome-webfont3295.woff2	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:12:18	90412/90412	U-----	200	untouched ('')	application/font-woff	etag:%2258582c2f-1612c%22	https://mop-shoot.tauri.hu/templates/wowhead/fonts/fontawesome-webfont.woff?v=4.5.0	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/fonts/fontawesome-webfont3295.woff	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:12:35	152796/152796	U-----	200	untouched ('')	application/octet-stream	etag:%2258582c2f-254dc%22	https://mop-shoot.tauri.hu/templates/wowhead/fonts/fontawesome-webfont.ttf?v=4.5.0	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/fonts/fontawesome-webfont3295.ttf	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:12:37	391622/391622	U-----	200	untouched ('OK')	image/svg+xml	etag:%2258582c2f-5f9c6%22	https://mop-shoot.tauri.hu/templates/wowhead/fonts/fontawesome-webfont.svg?v=4.5.0	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/templates/wowhead/fonts/fontawesome-webfont3295.svg	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:12:38	8188/8188	U-----	200	untouched ('')	image/png	etag:%225aa66c79-1ffc%22	https://mop-shoot.tauri.hu/images/pets/types-tiny.png?1	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/images/pets/types-tinyc4ca.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:12:38	1215/1215	U-----	200	untouched ('')	image/png	etag:%225aa66c79-4bf%22	https://mop-shoot.tauri.hu/images/pets/stat-health.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/images/pets/stat-health.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:12:54	1651/1651	U-----	200	untouched ('')	image/png	etag:%225aa66c79-673%22	https://mop-shoot.tauri.hu/images/pets/stat-power.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/images/pets/stat-power.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:12:57	1637/1637	U-----	200	untouched ('')	image/png	etag:%225aa66c79-665%22	https://mop-shoot.tauri.hu/images/pets/stat-speed.png?1	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/images/pets/stat-speedc4ca.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:12:58	1637/1637	U-----	200	untouched ('')	image/png	etag:%225aa66c79-665%22	https://mop-shoot.tauri.hu/images/pets/stat-speed.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/images/pets/stat-speed.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:12:58	403/403	U-----	200	untouched ('')	image/gif	etag:%225aa66c79-193%22	https://mop-shoot.tauri.hu/images/slider/slider.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/images/slider/slider.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:13:14	1752/1752	U-----	200	untouched ('')	image/png	etag:%225aa66c79-6d8%22	https://mop-shoot.tauri.hu/images/pets/types/aquatic.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/images/pets/types/aquatic.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:13:16	1698/1698	U-----	200	untouched ('')	image/png	etag:%225aa66c79-6a2%22	https://mop-shoot.tauri.hu/images/pets/types/beast.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/images/pets/types/beast.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:13:18	1609/1609	U-----	200	untouched ('')	image/png	etag:%225aa66c79-649%22	https://mop-shoot.tauri.hu/images/pets/types/critter.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/images/pets/types/critter.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:13:18	1732/1732	U-----	200	untouched ('')	image/png	etag:%225aa66c79-6c4%22	https://mop-shoot.tauri.hu/images/pets/types/dragonkin.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/images/pets/types/dragonkin.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:13:34	1478/1478	U-----	200	untouched ('')	image/png	etag:%225aa66c79-5c6%22	https://mop-shoot.tauri.hu/images/pets/types/elemental.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/images/pets/types/elemental.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:13:36	1540/1540	U-----	200	untouched ('')	image/png	etag:%225aa66c79-604%22	https://mop-shoot.tauri.hu/images/pets/types/flying.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/images/pets/types/flying.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:13:38	1536/1536	U-----	200	untouched ('')	image/png	etag:%225aa66c79-600%22	https://mop-shoot.tauri.hu/images/pets/types/humanoid.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/images/pets/types/humanoid.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:13:38	1806/1806	U-----	200	untouched ('')	image/png	etag:%225aa66c79-70e%22	https://mop-shoot.tauri.hu/images/pets/types/mechanical.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/images/pets/types/mechanical.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:13:54	1642/1642	U-----	200	untouched ('')	image/png	etag:%225aa66c79-66a%22	https://mop-shoot.tauri.hu/images/pets/types/magic.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/images/pets/types/magic.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:13:56	1688/1688	U-----	200	untouched ('')	image/png	etag:%225aa66c79-698%22	https://mop-shoot.tauri.hu/images/pets/types/undead.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/images/pets/types/undead.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:14:00	1718/1718	U-----	200	untouched ('')	image/png	etag:%225aa66c79-6b6%22	https://mop-shoot.tauri.hu/images/pets/types/trainer.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/images/pets/types/trainer.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:14:00	1841/1841	U-----	200	untouched ('')	image/png	etag:%225aa66c79-731%22	https://mop-shoot.tauri.hu/images/pets/battlepetstrongweak.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/images/pets/battlepetstrongweak.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:14:14	6051/6051	U-----	200	untouched ('')	image/png	etag:%225aa66c79-17a3%22	https://mop-shoot.tauri.hu/images/tooltip/tooltip.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/images/tooltip/tooltip.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:14:16	784/784	U-----	200	untouched ('')	image/png	etag:%225aa66c79-310%22	https://mop-shoot.tauri.hu/images/tooltip/default.png	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/images/tooltip/default.png	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
01:14:20	1151/1151	U-----	200	untouched ('')	image/gif	etag:%225aa66c79-47f%22	https://mop-shoot.tauri.hu/images/pets/abilityconnector.gif	F:/git/mop-archive.portal/mop-archive/mop-shoot.tauri.hu/images/pets/abilityconnector.gif	(from https://mop-shoot.tauri.hu/templates/wowhead/css/global.css?1520856185)
